"X.AUTHID","sent.content","sent_seq_id"
"b'https://www.citrix.com/blogs/2017/02/06/citrix-service-provider-keynote-and-award-winners-summit-2017/'",";Stay connected follow the Citrix Partner Network on;,;, and at; and ;on Twitter | Join the;conversation; Citrix VP of WW Sales and Strategy, Ash Vijayakanthan shares his thoughts on the benefits Citrix Cloud brings for Citrix Service Providers ; It is a big day for Microsoft Windows 10 customers.",3602
"b'https://www.citrix.com/blogs/2017/02/06/citrix-service-provider-keynote-and-award-winners-summit-2017/'","Today, September 6, marks the official start of new subscription ; Citrix Channel Chief, Craig Stilwell, shares his top 5 reasons why Citrix partners ought to attend Citrix Summit 2018. ;Dont worry, you can unsubscribe at anytime.",3603
"b'https://connect.blogs.xerox.com/2014/08/04/wearable-tech-in-the-world-of-smart-mobility-and-workplace-agility/'","Some would insist they are no less important than our eyes, ears, hands or feet, or so it seems.",2248
"b'https://connect.blogs.xerox.com/2014/08/04/wearable-tech-in-the-world-of-smart-mobility-and-workplace-agility/'","While smartphones, tablets and similar mobile devices remain prevalent, a new generation of technologies are coming that will rock the boat in terms of how we live our lives and do our jobs.",2251
"b'https://connect.blogs.xerox.com/2014/08/04/wearable-tech-in-the-world-of-smart-mobility-and-workplace-agility/'","Today, think of the Fitbit, Samsung GALAXY Gear, Sony SmartBand and recent chatter about smart contact lenses.",2254
"b'https://connect.blogs.xerox.com/2014/08/04/wearable-tech-in-the-world-of-smart-mobility-and-workplace-agility/'","someone who personally suffers from hearing loss, I have an app I can use to adjust sounds around me taking out background noise and allowing me to focus more specifically on certain conversations or sounds.",2255
"b'https://connect.blogs.xerox.com/2014/08/04/wearable-tech-in-the-world-of-smart-mobility-and-workplace-agility/'","But equally powerful is the use of mobile devices wearables the workplace.",2260
"b'https://connect.blogs.xerox.com/2014/08/04/wearable-tech-in-the-world-of-smart-mobility-and-workplace-agility/'","agility requires companies to invent and innovate so their entire companies can operate as a mobile enterprise.",2263
"b'https://connect.blogs.xerox.com/2014/08/04/wearable-tech-in-the-world-of-smart-mobility-and-workplace-agility/'","Imagine working in a chemical plant wearing an intrinsically safe wristwatch-like device that monitors air quality in real time and sends immediate alerts prior to a crisis.",2267
"b'https://connect.blogs.xerox.com/2014/08/04/wearable-tech-in-the-world-of-smart-mobility-and-workplace-agility/'","Worse, if a disaster occurs, that same device becomes a voice-enabled avatar that leads you to the closest evacuation e. It can all be mind-blowing in technology terms, but the real heart of workplace agility is its focus on people frontline workers in a company who walk the sales floor, repair the air conditioners, or give medicines to patients.",2268
"b'https://connect.blogs.xerox.com/2014/08/04/wearable-tech-in-the-world-of-smart-mobility-and-workplace-agility/'","Ultimately, you are the winner with an agile workplace, equipped workers and customers who keep coming back.",2273
"b'https://connect.blogs.xerox.com/2014/08/04/wearable-tech-in-the-world-of-smart-mobility-and-workplace-agility/'","can help companies improve their workplace agility.",2274
"b'https://connect.blogs.xerox.com/2014/12/22/the-art-of-the-first-impression/'","b'Early in my career, I took a service call at an account that was new to me.",2319
"b'https://connect.blogs.xerox.com/2014/12/22/the-art-of-the-first-impression/'","Whether you are moving into a new assignment, relocating for convenience, or simply taking on a new customer, a good first impression will start any new relationship off on the right foot.",2325
"b'https://connect.blogs.xerox.com/2014/12/22/the-art-of-the-first-impression/'","I spent 30 years servicing Xerox equipment in the field , had several reassignments, a relocation, and come in contact with countless new customers.",2326
"b'https://connect.blogs.xerox.com/2014/12/22/the-art-of-the-first-impression/'","First impressions are vitally important to me, and I learned that how you present yourself should not be taken lightly.",2327
"b'https://connect.blogs.xerox.com/2014/12/22/the-art-of-the-first-impression/'","we get so caught up in letting customers know what we have to offer that we miss out completely on what they want.",2332
"b'https://connect.blogs.xerox.com/2014/12/22/the-art-of-the-first-impression/'","Your cell rings it the boss.",2343
"b'https://connect.blogs.xerox.com/2014/12/22/the-art-of-the-first-impression/'","Sometimes we get so caught up in letting customers know what we have to offer that we miss out completely on what they want.",2351
"b'https://connect.blogs.xerox.com/2014/12/22/the-art-of-the-first-impression/'","A good listener asks open-ended questions that seek to gain understanding on how to serve a customer better, which is what will keep you in business and make a positive impression that will be hard to forget.",2352
"b'http://newsroom.lufthansagroup.com/english/more/responsibility/lufthansa-a350-900-lands-in-delhi-with-a-donation-in-its-luggage/s/b420a2b6-1f4c-4a52-879d-4e3e5a71b33b'","On flight LH762 on 14 February, the youngest member of the fleet also had a special surprise on board: a donation cheque from help alliance for over 30,000 euros for the Sunshine"" education project in Delhi.",1479
"b'http://newsroom.lufthansagroup.com/english/more/responsibility/lufthansa-a350-900-lands-in-delhi-with-a-donation-in-its-luggage/s/b420a2b6-1f4c-4a52-879d-4e3e5a71b33b'","With this, the Lufthansa Groups charitable organisation has increased its commitment for the project in 2017 by half again.",1480
"b'http://newsroom.lufthansagroup.com/english/more/responsibility/lufthansa-a350-900-lands-in-delhi-with-a-donation-in-its-luggage/s/b420a2b6-1f4c-4a52-879d-4e3e5a71b33b'","With this, they increase their chances on the job market.",1482
"b'http://newsroom.lufthansagroup.com/english/more/responsibility/lufthansa-a350-900-lands-in-delhi-with-a-donation-in-its-luggage/s/b420a2b6-1f4c-4a52-879d-4e3e5a71b33b'","Thanks to the generous donation from help alliance, we have the security in place for long-term planning and can now help even more children and young people to get their school-leaving qualifications, said the trained tailor as he was given the donation.",1485
"b'http://newsroom.lufthansagroup.com/english/more/responsibility/lufthansa-a350-900-lands-in-delhi-with-a-donation-in-its-luggage/s/b420a2b6-1f4c-4a52-879d-4e3e5a71b33b'","help alliance has supported the project since 2009.;Kuku and Priti Arora have performed e work for many years in helping children and young people to find their way out of poverty.",1486
"b'http://newsroom.lufthansagroup.com/english/more/responsibility/lufthansa-a350-900-lands-in-delhi-with-a-donation-in-its-luggage/s/b420a2b6-1f4c-4a52-879d-4e3e5a71b33b'","Over the past ten years it has invested around 2.5 million euros in donations in the Indian education project.",1491
"b'http://newsroom.lufthansagroup.com/english/more/responsibility/lufthansa-a350-900-lands-in-delhi-with-a-donation-in-its-luggage/s/b420a2b6-1f4c-4a52-879d-4e3e5a71b33b'","There are around forty support initiatives all over the world bundled together under the umbrella of help alliance, which in particular are there to give young people access to education and to enable them to lead the lives they want to live.",1496
"b'http://newsroom.lufthansagroup.com/english/more/responsibility/lufthansa-a350-900-lands-in-delhi-with-a-donation-in-its-luggage/s/b420a2b6-1f4c-4a52-879d-4e3e5a71b33b'","help alliance can trust in the strength of the Lufthansa Group in their work: Be it the e or the global commitment and network of around 120,000 employees.",1499
"b'http://newsroom.lufthansagroup.com/english/more/responsibility/lufthansa-a350-900-lands-in-delhi-with-a-donation-in-its-luggage/s/b420a2b6-1f4c-4a52-879d-4e3e5a71b33b'","; Thank you for getting in touch with us, well get back to you as soon as possible.",1504
"b'https://www.citrix.com/blogs/2016/12/14/why-citrix-is-the-choice-for-healthcare/'","b'The NHS, over the past five years, has made a commitment to transform its services through the adoption of innovative IT solutions at scale.",3557
"b'https://www.citrix.com/blogs/2016/12/14/why-citrix-is-the-choice-for-healthcare/'","We engage with both IT and clinical leaders on a regular basis to understand and map clinical workflow pathways so that we can implement solutions that streamline clinical care without disrupting the day to day work of clinical staff.",3562
"b'https://www.citrix.com/blogs/2016/12/14/why-citrix-is-the-choice-for-healthcare/'","It might mean supporting the delivery of a Bring Your Own Device (BYOD) mobility strategy or implementing solutions that secure a trusts application ecosystem.",3567
"b'https://www.citrix.com/blogs/2016/12/14/why-citrix-is-the-choice-for-healthcare/'","; We understand that NHS trusts face both clinical and financial pressures.",3569
"b'https://www.citrix.com/blogs/2016/12/14/why-citrix-is-the-choice-for-healthcare/'","By engaging with clinical staff and understanding the strategic situations of individual trusts we can work together to build a benefits realisation roadmap based on the implementation of our solutions.",3570
"b'https://www.citrix.com/blogs/2016/12/14/why-citrix-is-the-choice-for-healthcare/'","Previous positions within Citrix include product marketing for the Citrix Service Provider team and product marketing for the XenApp and XenDesktop product lines.",3577
"b'https://www.citrix.com/blogs/2016/12/14/why-citrix-is-the-choice-for-healthcare/'","Prior to joining Citrix, he completed a 9 year U.S. Navy career flying F-14 Tomcats as a Radar Intercept Officer and has since held a variety of marketing and brand management responsibilities for Kraft Foods, Sunbeam and DHL E. Mr. Crawford holds an M.B.A in marketing, an M.S.",3578
