"X.AUTHID","sent_seq_id","binLabelScr","WhetherNeg","NegScr","target_entities","target_ent_size","spec_domain","binScrLevel0","binScrLevel1","binScrLevel2","whetherCentral","sent_rec_scr","sent.content"
"b'https://blog.fitbit.com/are-you-stressing-out-your-heart-heres-how-to-counter-it/'",1821,0.4,1,0.196,"kind",1,"fitbit",1,0,0,0,5,"Thanks;Can this kind of behavior lead to high blood pressure?"
"b'https://blog.fitbit.com/are-you-stressing-out-your-heart-heres-how-to-counter-it/'",1822,0.4,1,0.099,"['I', 'blood pressure', 'I', 'it']",4,"fitbit",1,0,0,0,5,"I try to e to my doctor that my high blood pressure is from stress of work and just the outside world since I live in a very congested city but it seems to fall on deaf ears."
"b'https://blog.fitbit.com/are-you-stressing-out-your-heart-heres-how-to-counter-it/'",1825,0.4,1,0.318,"(No subject)",0,"fitbit",1,0,0,0,5,"Need more on how to handle stress."
"b'https://blog.fitbit.com/fitbit-flex-2-update/'",1831,0.4,1,0.149,"features",1,"fitbit",1,0,0,0,5,"; low battery: If all features appear to be disabled, tap your Flex 2 twice."
"b'https://blog.fitbit.com/fitbit-flex-2-update/'",1832,0.4,1,0.238,"(No subject)",0,"fitbit",1,0,0,0,5,"If a red light flashes, your battery has been drained."
"b'https://blog.fitbit.com/fitbit-flex-2-update/'",1841,0.4,1,0.163,"['I', 'I']",2,"fitbit",1,0,0,0,5,"For six years I had been taking a Statin drug and could never figure out why I was in such pain."
"b'https://blog.fitbit.com/fitbit-flex-2-update/'",1842,0.4,1,0.131,"I",1,"fitbit",1,0,0,0,5,"After being on five years of serious pain medication and many many doctors appointments and physio, massage, chiropractic appointments I finally saw a natural path and got off the Statin drugs in August."
"b'https://blog.fitbit.com/fitbit-flex-2-update/'",1848,0.4,1,0.169,"I",1,"fitbit",1,0,0,0,5,"I have always been active On the last 5 to 6 years have been very difficult."
"b'https://blog.fitbit.com/fitbit-flex-2-update/'",1859,0.2,1,0.114,"(No subject)",0,"fitbit",1,0,0,0,5,";After resetting my Fitbit after 90 days it is constantly needing reset to track steps I was wondering if anyone was having problem."
"b'https://blog.fitbit.com/fitbit-success-stories-annemarie/'",1863,0.4,1,0.319,"I",1,"fitbit",1,0,0,0,5,"b'At 48 years-old I was in constant pain and felt like a prisoner in my own home."
"b'https://blog.fitbit.com/fitbit-success-stories-annemarie/'",1864,0.2,1,0.11,"['feet', 'I', 'I']",3,"fitbit",1,0,0,0,5,"Just walking around my house caused my feet and heels to ache, and I was afraid I was going to end up dying young."
"b'https://blog.fitbit.com/fitbit-success-stories-annemarie/'",1871,0.2,1,0.231,"I",1,"fitbit",1,0,0,0,5,"Thinking about how much weight I needed to lose was overwhelming."
"b'https://blog.fitbit.com/fitbit-success-stories-annemarie/'",1872,0.4,1,0.323,"['I', 'stomach']",2,"fitbit",1,0,0,0,5,"But I was so tired of popping Motrin like candy, and my stomach was constantly aching from to the overuse of pain relievers."
"b'https://blog.fitbit.com/fitbit-success-stories-annemarie/'",1894,0.2,1,0.099,"['I', 'group']",2,"fitbit",1,0,0,0,5,";I am now leading Weight Watchers meetings near my home in Croswell, and our combined group has lost more than 2,300 pounds."
"b'https://blog.fitbit.com/fitbit-success-stories-annemarie/'",1898,0.4,1,0.32,"I",1,"fitbit",1,0,0,0,5,"I am no longer afraid to reach for my dreams and am no longer a prisoner in my own body."
"b'https://blog.fitbit.com/holiday-recovery-how-to-get-back-on-track-after-overindulging/'",1910,0.4,1,0.143,"(No subject)",0,"fitbit",1,0,0,0,5,";If you monopolized the cookies or hit the eggnog a little hard, its not too late to get back on track."
"b'https://blog.fitbit.com/holiday-recovery-how-to-get-back-on-track-after-overindulging/'",1919,0.2,1,0.22,"(No subject)",0,"fitbit",1,0,0,0,5,"Its much easier to cut back on sugar when there isnt any ; on hand to quench a craving."
"b'https://blog.fitbit.com/how-alcohol-undermines-your-weight-loss-goals/'",1938,0.4,1,0.365,"I",1,"fitbit",1,0,0,0,5,"I have lost 13 kg recently."
"b'https://blog.fitbit.com/how-alcohol-undermines-your-weight-loss-goals/'",1949,0.4,1,0.213,"['I', 'I', 'I']",3,"fitbit",1,0,0,0,5,"If I lived in Napa I would feel Id died and gone to heaven."
"b'https://blog.fitbit.com/how-alcohol-undermines-your-weight-loss-goals/'",1953,0.4,1,0.085,"['I', 'I', 'I', 'I', 'I']",5,"fitbit",1,0,0,0,5,";Not only am I on the Fitbit team I also committed to weight watchers in October ( Im down 14 llbs with 6 to go) I notice the weeks that contain alcohol I lose less."
"b'https://blog.fitbit.com/how-alcohol-undermines-your-weight-loss-goals/'",1958,0.4,1,0.265,"(No subject)",0,"fitbit",1,0,0,0,5,"Well written no preaching just facts."
"b'https://blog.fitbit.com/how-alcohol-undermines-your-weight-loss-goals/'",1963,0.4,1,0.196,"body",1,"fitbit",1,0,0,0,5,"The body views alcohol as a to no clue about that."
"b'https://blog.fitbit.com/how-alcohol-undermines-your-weight-loss-goals/'",1971,0.2,1,0.231,"['Ill', 'I', 'I']",3,"fitbit",1,0,0,0,5,"Ill share this with my weight loss support group, although I think I needed to read it the most!"
"b'https://blog.fitbit.com/how-to-keep-the-weight-off-for-good-no-willpower-required/'",1983,0.2,1,0.234,"(No subject)",0,"fitbit",1,0,0,0,5,"I doesnt matter how much I restrict myself, I always seem to put the weight back on."
"b'https://blog.fitbit.com/how-to-keep-the-weight-off-for-good-no-willpower-required/'",1987,0.2,1,0.19,"['it']",1,"fitbit",1,0,0,0,5,";Hi There im going through menapause and finding it hard to loose weight but not giving up;Menopause is an issue that stands all on its own."
"b'https://blog.fitbit.com/how-to-keep-the-weight-off-for-good-no-willpower-required/'",1989,0.4,1,0.167,"body",1,"fitbit",1,0,0,0,5,"Pay attention to what your body is saying."
"b'https://blog.fitbit.com/how-to-keep-the-weight-off-for-good-no-willpower-required/'",1995,0.4,1,0.276,"['Weight', 'I', 'I']",3,"fitbit",1,0,0,0,5,"Weight started to drop and without realizing I started to cut how much I eat."
"b'https://blog.fitbit.com/how-to-keep-the-weight-off-for-good-no-willpower-required/'",1997,0.4,1,0.365,"(No subject)",0,"fitbit",1,0,0,0,5,"Lost about 20lbs over a year."
"b'https://blog.fitbit.com/how-to-keep-the-weight-off-for-good-no-willpower-required/'",2002,0.4,1,0.186,"(No subject)",0,"fitbit",1,0,0,0,5,"My eating the food is fine But after eating is the problem."
"b'https://blog.fitbit.com/progressive-muscle-relaxation/'",2022,0.4,1,0.497,"I",1,"fitbit",1,0,0,0,5,";I struggle with neck tension, neck pain and more recently headaches."
"b'https://blog.fitbit.com/progressive-muscle-relaxation/'",2026,0.2,1,0.103,"['neck']",1,"fitbit",1,0,0,0,5,"My neck is more fluid instead of stiff and Im more conscious of my muscle tension in day to day life."
"b'https://blog.fitbit.com/rocco-dispirito-training-holiday-eating-staying-active-with-fitbit/'",2038,0.2,1,0.221,"['you', 'you', 'you']",3,"fitbit",1,0,0,0,5,"If you dont love what youre eating and feel restricted as so many do on a diet, youre not going to stick with it."
"b'https://blog.fitbit.com/rocco-dispirito-training-holiday-eating-staying-active-with-fitbit/'",2047,0.4,1,0.109,"['one', 'they']",2,"fitbit",1,0,0,0,5,"No one wants to report that they ate a box of donuts in one sitting in front of the TV."
"b'https://blog.fitbit.com/rocco-dispirito-training-holiday-eating-staying-active-with-fitbit/'",2050,0.4,1,0.223,"(No subject)",0,"fitbit",1,0,0,0,5,"Its an essential tool in my weight loss coaching."
"b'https://blog.fitbit.com/rocco-dispirito-training-holiday-eating-staying-active-with-fitbit/'",2054,0.4,1,0.065,"['country', 'me']",2,"fitbit",1,0,0,0,5,"Im constantly traveling all over the country that its sometimes hard even for me to keep track of my own health."
"b'https://blog.fitbit.com/spreading-the-fitbit-love-to-the-workplace/'",2065,0.4,0,0.042,"['We', 'changes', 'We', 'employees']",4,"fitbit",1,0,0,3,4,"We believe that small changes can add up to big results, and we created Fitbits corporate wellness program to bring the benefits of Fitbit trackers to the workplace, because, as a surprise to no one: healthy employees are happier and more productive!"
"b'https://blog.fitbit.com/spreading-the-fitbit-love-to-the-workplace/'",2073,0.4,1,0.175,"Integrated Benefits Institute",1,"fitbit",1,0,0,0,5,"The Integrated Benefits Institute, says poor health costs the U.S. economy $576 billion a year."
"b'https://blog.fitbit.com/spreading-the-fitbit-love-to-the-workplace/'",2074,0.4,0,0.125,"['researchers', 'employees', 'employees']",3,"fitbit",1,0,0,2,4,"Of that amount, 39 percent, or $227 billion is from lost productivity from employee absenteeism due to illness or what researchers called presenteeism, when employees report to work but illness keeps them from performing at their best,says Maggie.So, duh, healthy employees are happier and more productive."
"b'https://blog.fitbit.com/spreading-the-fitbit-love-to-the-workplace/'",2078,0.4,0,0,"['People', 'everyone', 'Maggie']",3,"fitbit",1,0,0,1,4,"People started walking to work and almost everyone admitted to walking in circles around their house late at night to get to their 10,000 step goal each day,says Maggie."
"b'https://blog.fitbit.com/spreading-the-fitbit-love-to-the-workplace/'",2083,0.4,1,0.265,"['study']",1,"fitbit",1,0,0,0,5,"A study from Brigham and Womens Hospital shows that the more sleep deprived a person, the worse his or her work becomes."
"b'https://blog.fitbit.com/spreading-the-fitbit-love-to-the-workplace/'",2084,0.4,0,0,"['Fitbit trackers', 'we', 'Maggie']",3,"fitbit",1,0,0,2,4,"Our Fitbit trackers measure how long and how well we sleep, so we can look into our sleep patterns and collect information about what might be less than optimal conditions for a good nights rest,says Maggie."
"b'https://blog.fitbit.com/spreading-the-fitbit-love-to-the-workplace/'",2086,0.4,1,0.088,"['Our', 'students', 'students', 'Maggie']",4,"fitbit",1,0,0,2,6,"We recently started the Elevator Haters Club where students and staff compete to see how many times they can walk up the 8 flights of stairs to our floor instead of using the elevator,says Maggie."
"b'https://blog.fitbit.com/vacation/'",2096,0.2,1,0.229,"['Comments', 'doctor', 'you']",3,"fitbit",1,0,0,0,5,"Comments struggle to lose weight, have been diagnosed with non-alcoholic fatty liver, am 53 years old and need to lose 30 kgs of fat or else my doctor says in 5 years time the liver may have undergone irreversible changes and you risk your life."
"b'https://blog.fitbit.com/vacation/'",2097,0.2,1,0.251,"I",1,"fitbit",1,0,0,0,5,"; do swim, run on occasions but have a stressful life which I offset with eating at night, drink limited water and dietitians try hard but cant get through to me."
"b'https://blog.fitbit.com/vacation/'",2101,0.2,1,0.355,"(No subject)",0,"fitbit",1,0,0,0,5,"Yo-yo dieting, struggling to lose weight, a diagnosis of non-alcoholic fatty liver disease."
"b'https://blog.fitbit.com/vacation/'",2116,0.4,1,0.135,"(No subject)",0,"fitbit",1,0,0,0,5,"Its my time to chill after working hard all year."
"b'https://blog.fitbit.com/vacation/'",2121,0.4,1,0.184,"['I', 'I', 'We', 'I', 'I']",5,"fitbit",1,0,0,1,6,"While I love reading, this was a bit of a disappointment to me, but I really didnt want to return to the national parks we visited alone after dropping family off (Im not confident enough to go off on most hikes on my own), so I just went with the program."
"b'https://channelpartner.blogs.xerox.com/author/carlo-longhi/'",2188,0.4,1,0.283,"(No subject)",0,"xerox",1,0,0,0,5,"By It easy to waste money on digital marketing, fail to engage your target audience and end up with a woeful return on investment."
"b'https://channelpartner.blogs.xerox.com/author/carlo-longhi/'",2200,0.4,0,0,"Xerox",1,"xerox",1,0,0,1,4,"Xerox and Xerox and Design are trademarks of Xerox Corporation in the United States and/or other countries.'"
"b'https://connect.blogs.xerox.com/2012/03/26/xerox-an-important-member-of-the-sterling-cooper-draper-pryce-staff-and-yours-too/'",2202,0.4,0,0,"['Yesterday', 'Xerox']",2,"xerox",1,0,0,1,4,"Yesterday returned after a too-long hiatus, and so did one of my favorite characters the Xerox 914."
"b'https://connect.blogs.xerox.com/2012/03/26/xerox-an-important-member-of-the-sterling-cooper-draper-pryce-staff-and-yours-too/'",2205,0.4,1,0.054,"(No subject)",0,"xerox",1,0,0,0,5,"In this episode, the copier spent several days sitting in the middle of the office (and being curiously gawked at by the agency employees), before being relocated to copywriter Peggy office, much to her dismay especially when she walked in to find one of the ad men copying his face."
"b'https://connect.blogs.xerox.com/2012/03/26/xerox-an-important-member-of-the-sterling-cooper-draper-pryce-staff-and-yours-too/'",2206,0.4,1,0.223,"(No subject)",0,"xerox",1,0,0,0,5,"Not surprisingly, Ned the Xerox repairman was not too happy about this misuse of the machinery (see above video)."
"b'https://connect.blogs.xerox.com/2012/10/15/making-mobile-print-easy-and-secure-at-gartner-symposium-itxpo/'",2217,0.6,1,0.038,"['IT e', 'IT']",2,"xerox",0,1,0,0,5,"b'By, Conrad Mills, services line marketing manager, Large Enterprise Operations, Xerox Europe In early November over 5,000 senior IT e, including over 2,500 CIOs, will meet in Barcelona to attend a global gathering of industry professionals charged with re-thinking and re-imagining what IT means to the enterprise."
"b'https://connect.blogs.xerox.com/2012/10/15/making-mobile-print-easy-and-secure-at-gartner-symposium-itxpo/'",2224,0.6,1,0.088,"(No subject)",0,"xerox",0,1,0,0,5,"Xerox MPS will allow users to utilise their smartphone, tablet or laptop computer to print these critical documents as and when they are needed."
"b'https://connect.blogs.xerox.com/2012/10/15/making-mobile-print-easy-and-secure-at-gartner-symposium-itxpo/'",2226,0.4,0,0,"We",1,"xerox",1,0,0,1,4,"We provide mobile print to businesses across the globe such as and have recently launched a app."
"b'https://connect.blogs.xerox.com/2014/08/04/wearable-tech-in-the-world-of-smart-mobility-and-workplace-agility/'",2248,0.4,1,0.106,"(No subject)",0,"xerox",1,0,0,0,5,"Some would insist they are no less important than our eyes, ears, hands or feet, or so it seems."
"b'https://connect.blogs.xerox.com/2014/08/04/wearable-tech-in-the-world-of-smart-mobility-and-workplace-agility/'",2255,0.4,1,0.143,"['I', 'I', 'me']",3,"xerox",1,0,0,0,5,"someone who personally suffers from hearing loss, I have an app I can use to adjust sounds around me taking out background noise and allowing me to focus more specifically on certain conversations or sounds."
