"word","emotion","score"
"morgue","fear",1
"morgue","negative",1
"morgue","sadness",1
"moribund","negative",1
"moribund","sadness",1
"morn","anticipation",1
"moron","negative",1
"moronic","negative",1
"morrow","anticipation",1
"morsel","negative",1
"mortal","negative",1
"mortality","anger",1
"mortality","fear",1
"mortality","negative",1
"mortality","sadness",1
"mortar","positive",1
"mortgage","fear",1
"mortgagee","trust",1
"mortgagor","fear",1
"mortification","anticipation",1
"mortification","disgust",1
"mortification","fear",1
"mortification","negative",1
"mortification","sadness",1
"mortuary","fear",1
"mortuary","negative",1
"mortuary","sadness",1
"mosque","anger",1
"mosquito","anger",1
"mosquito","disgust",1
"mosquito","negative",1
"mother","anticipation",1
"mother","joy",1
"mother","negative",1
"mother","positive",1
"mother","sadness",1
"mother","trust",1
"motherhood","joy",1
"motherhood","positive",1
"motherhood","trust",1
"motion","anticipation",1
"motive","positive",1
"mountain","anticipation",1
"mourn","negative",1
"mourn","sadness",1
"mournful","anger",1
"mournful","fear",1
"mournful","negative",1
"mournful","sadness",1
"mourning","negative",1
"mourning","sadness",1
"mouth","surprise",1
"mouthful","disgust",1
"movable","positive",1
"mover","positive",1
"muck","disgust",1
"muck","negative",1
"mucous","disgust",1
"mucus","disgust",1
"mud","negative",1
"muddle","negative",1
"muddled","negative",1
"muddy","disgust",1
"muddy","negative",1
"muff","anger",1
"muff","disgust",1
"muff","negative",1
"mug","anger",1
"mug","fear",1
"mug","negative",1
"mug","positive",1
"mug","sadness",1
"mule","anger",1
"mule","negative",1
"mule","trust",1
"mum","fear",1
"mum","negative",1
"mumble","negative",1
"mumps","negative",1
"murder","anger",1
"murder","disgust",1
"murder","fear",1
"murder","negative",1
"murder","sadness",1
"murder","surprise",1
"murderer","anger",1
"murderer","disgust",1
"murderer","fear",1
"murderer","negative",1
"murderer","sadness",1
"murderous","anger",1
"murderous","disgust",1
"murderous","fear",1
"murderous","negative",1
"murderous","sadness",1
"murderous","surprise",1
"murky","disgust",1
"murky","negative",1
"murky","sadness",1
"muscular","positive",1
"music","joy",1
"music","positive",1
"music","sadness",1
"musical","anger",1
"musical","anticipation",1
"musical","joy",1
"musical","positive",1
"musical","sadness",1
"musical","surprise",1
"musical","trust",1
"musket","fear",1
"muss","negative",1
"musty","disgust",1
"musty","negative",1
"mutable","anticipation",1
"mutable","positive",1
"mutant","negative",1
"mutilated","disgust",1
"mutilated","negative",1
"mutilation","anger",1
"mutilation","disgust",1
"mutilation","fear",1
"mutilation","negative",1
"mutilation","sadness",1
"mutiny","anger",1
"mutiny","disgust",1
"mutiny","fear",1
"mutiny","negative",1
"mutiny","surprise",1
"mutter","anger",1
"mutter","negative",1
"mutual","positive",1
"muzzle","fear",1
"muzzle","negative",1
"myopia","anger",1
"myopia","negative",1
"myopia","sadness",1
"mysterious","anticipation",1
"mysterious","fear",1
"mysterious","surprise",1
"mystery","anticipation",1
"mystery","surprise",1
"mystic","surprise",1
"nab","negative",1
"nab","surprise",1
"nadir","negative",1
"nag","anger",1
"nag","negative",1
"naive","negative",1
"nameless","disgust",1
"nameless","negative",1
"nap","joy",1
"nap","positive",1
"napkin","sadness",1
"nappy","disgust",1
"nappy","negative",1
"narcotic","negative",1
"nascent","anticipation",1
"nasty","anger",1
"nasty","disgust",1
"nasty","fear",1
"nasty","negative",1
"nasty","sadness",1
"nation","trust",1
"naturalist","positive",1
"naughty","negative",1
"nausea","disgust",1
"nausea","negative",1
"nauseous","disgust",1
"nauseous","negative",1
"nauseous","sadness",1
"navigable","anticipation",1
"navigable","positive",1
"navigator","anticipation",1
"navigator","trust",1
"nay","negative",1
"neatly","positive",1
"necessity","sadness",1
"nectar","positive",1
"needful","negative",1
"needle","positive",1
"needy","negative",1
"nefarious","disgust",1
"nefarious","fear",1
"nefarious","negative",1
"nefarious","sadness",1
"nefarious","surprise",1
"negation","anger",1
"negation","negative",1
"negative","negative",1
"negative","sadness",1
"neglect","negative",1
"neglected","anger",1
"neglected","disgust",1
"neglected","negative",1
"neglected","sadness",1
"neglecting","negative",1
"negligence","negative",1
"negligent","negative",1
"negligently","negative",1
"negotiate","positive",1
"negotiate","trust",1
"negotiator","positive",1
"negro","negative",1
"negro","sadness",1
"neighbor","anticipation",1
"neighbor","positive",1
"neighbor","trust",1
"neighborhood","anticipation",1
"nepotism","anger",1
"nepotism","disgust",1
"nepotism","negative",1
"nepotism","sadness",1
"nerve","positive",1
"nervous","anticipation",1
"nervous","fear",1
"nervous","negative",1
"nervousness","fear",1
"nest","trust",1
"nestle","positive",1
"nestle","trust",1
"nether","anger",1
"nether","fear",1
"nether","negative",1
"nether","sadness",1
"nettle","anger",1
"nettle","disgust",1
"nettle","negative",1
"network","anticipation",1
"neuralgia","fear",1
"neuralgia","negative",1
"neuralgia","sadness",1
"neurosis","fear",1
"neurosis","negative",1
"neurosis","sadness",1
"neurotic","disgust",1
"neurotic","fear",1
"neurotic","negative",1
"neutral","anticipation",1
"neutral","trust",1
"neutrality","trust",1
"newcomer","fear",1
"newcomer","surprise",1
"nicotine","disgust",1
"nicotine","negative",1
"nigger","negative",1
"nightmare","fear",1
"nightmare","negative",1
"nihilism","negative",1
"nobility","anticipation",1
"nobility","positive",1
"nobility","trust",1
"noble","positive",1
"noble","trust",1
"nobleman","positive",1
"nobleman","trust",1
"noise","negative",1
"noisy","anger",1
"noisy","negative",1
"nomination","positive",1
"noncompliance","anger",1
"noncompliance","anticipation",1
"noncompliance","fear",1
"noncompliance","negative",1
"noncompliance","sadness",1
"nonsense","negative",1
"nonsensical","negative",1
"nonsensical","sadness",1
"noose","negative",1
"noose","sadness",1
"normality","positive",1
"nose","disgust",1
"notable","joy",1
"notable","positive",1
"notable","trust",1
"notables","positive",1
"notary","trust",1
"noted","positive",1
"nothingness","negative",1
"nothingness","sadness",1
"notification","anticipation",1
"notion","positive",1
"notoriety","anger",1
"notoriety","disgust",1
"notoriety","fear",1
"notoriety","negative",1
"notoriety","positive",1
"nourishment","positive",1
"noxious","disgust",1
"noxious","fear",1
"noxious","negative",1
"nuisance","anger",1
"nuisance","negative",1
"nul","negative",1
"nullify","negative",1
"nullify","surprise",1
"numb","negative",1
"numbers","positive",1
"numbness","negative",1
"numbness","sadness",1
"nun","negative",1
"nun","trust",1
"nurse","positive",1
"nurse","trust",1
"nursery","joy",1
"nursery","positive",1
"nursery","trust",1
"nurture","anger",1
"nurture","anticipation",1
"nurture","disgust",1
"nurture","fear",1
"nurture","joy",1
"nurture","positive",1
"nurture","trust",1
"nutritious","positive",1
"nutritious","sadness",1
"oaf","negative",1
"oak","positive",1
"oasis","anticipation",1
"oasis","joy",1
"oasis","positive",1
"oasis","trust",1
"oath","positive",1
"oath","trust",1
"obedience","positive",1
"obedience","trust",1
"obese","disgust",1
"obese","negative",1
"obesity","disgust",1
"obesity","negative",1
"obesity","sadness",1
"obey","fear",1
"obey","trust",1
"obi","disgust",1
"obi","fear",1
"obi","negative",1
"obit","negative",1
"obit","sadness",1
"obit","surprise",1
"obituary","negative",1
"obituary","sadness",1
"objection","anger",1
"objection","negative",1
"objectionable","negative",1
"objective","anticipation",1
"objective","positive",1
"objective","trust",1
"oblige","negative",1
"oblige","trust",1
"obliging","anger",1
"obliging","anticipation",1
"obliging","disgust",1
"obliging","fear",1
"obliging","joy",1
"obliging","positive",1
"obliging","surprise",1
"obliging","trust",1
"obligor","fear",1
"obligor","negative",1
"obliterate","anger",1
"obliterate","fear",1
"obliterate","negative",1
"obliterate","sadness",1
"obliterated","anger",1
"obliterated","fear",1
"obliterated","negative",1
"obliteration","fear",1
"obliteration","negative",1
"obliteration","sadness",1
"oblivion","anger",1
"oblivion","fear",1
"oblivion","negative",1
"obnoxious","anger",1
"obnoxious","disgust",1
"obnoxious","negative",1
"obnoxious","sadness",1
"obscene","disgust",1
"obscene","negative",1
"obscenity","anger",1
"obscenity","disgust",1
"obscenity","negative",1
"obscurity","negative",1
"observant","positive",1
"obstacle","anger",1
"obstacle","fear",1
"obstacle","negative",1
"obstacle","sadness",1
"obstetrician","trust",1
"obstinate","negative",1
"obstruct","anger",1
"obstruct","fear",1
"obstruct","negative",1
"obstruction","negative",1
"obstructive","anger",1
"obstructive","negative",1
"obtainable","joy",1
"obtainable","positive",1
"obtuse","negative",1
"obvious","positive",1
"obvious","trust",1
"occasional","surprise",1
"occult","disgust",1
"occult","fear",1
"occult","negative",1
"occupant","positive",1
"occupant","trust",1
"occupation","positive",1
"occupy","positive",1
"octopus","disgust",1
"oddity","disgust",1
"oddity","negative",1
"oddity","sadness",1
"oddity","surprise",1
"odious","anger",1
"odious","disgust",1
"odious","fear",1
"odious","negative",1
"odor","negative",1
"offend","anger",1
"offend","disgust",1
"offend","negative",1
"offended","anger",1
"offended","negative",1
"offended","sadness",1
"offender","anger",1
"offender","disgust",1
"offender","fear",1
"offender","negative",1
"offender","sadness",1
"offense","anger",1
"offense","disgust",1
"offense","fear",1
"offense","negative",1
"offense","sadness",1
"offensive","anger",1
"offensive","disgust",1
"offensive","negative",1
"offer","positive",1
"offering","trust",1
"offhand","negative",1
"officer","positive",1
"officer","trust",1
"official","trust",1
"offing","negative",1
"offset","anticipation",1
"offset","positive",1
"offshoot","positive",1
"ogre","disgust",1
"ogre","fear",1
"ogre","negative",1
"older","sadness",1
"olfactory","anticipation",1
"olfactory","negative",1
"oligarchy","negative",1
"omen","anticipation",1
"omen","fear",1
"omen","negative",1
"ominous","anticipation",1
"ominous","fear",1
"ominous","negative",1
"omit","negative",1
"omnipotence","fear",1
"omnipotence","negative",1
"omnipotence","positive",1
"omniscient","positive",1
"omniscient","trust",1
"onerous","anger",1
"onerous","negative",1
"onerous","sadness",1
"ongoing","anticipation",1
"onset","anticipation",1
"onus","negative",1
"ooze","disgust",1
"ooze","negative",1
"opaque","negative",1
"openness","positive",1
"opera","anger",1
"opera","anticipation",1
"opera","fear",1
"opera","joy",1
"opera","positive",1
"opera","sadness",1
"opera","surprise",1
"opera","trust",1
"operatic","negative",1
"operation","fear",1
"operation","trust",1
"opiate","negative",1
"opinionated","anger",1
"opinionated","negative",1
"opium","anger",1
"opium","disgust",1
"opium","fear",1
"opium","negative",1
"opium","sadness",1
"opponent","anger",1
"opponent","anticipation",1
"opponent","disgust",1
"opponent","fear",1
"opponent","negative",1
"opportune","joy",1
"opportune","positive",1
"opportunity","anticipation",1
"opportunity","positive",1
"oppose","negative",1
"opposed","anger",1
"opposed","fear",1
"opposed","negative",1
"opposition","anger",1
"opposition","negative",1
"oppress","anger",1
"oppress","disgust",1
"oppress","fear",1
"oppress","negative",1
"oppress","sadness",1
"oppression","anger",1
"oppression","disgust",1
"oppression","fear",1
"oppression","negative",1
"oppression","sadness",1
"oppressive","anger",1
"oppressive","disgust",1
"oppressive","fear",1
"oppressive","negative",1
"oppressive","sadness",1
"oppressor","anger",1
"oppressor","fear",1
"oppressor","negative",1
"oppressor","sadness",1
"optimism","anticipation",1
"optimism","joy",1
"optimism","positive",1
"optimism","surprise",1
"optimism","trust",1
"optimist","positive",1
"optimist","trust",1
"option","positive",1
"optional","positive",1
"oracle","anticipation",1
"oracle","positive",1
"oracle","trust",1
"oration","positive",1
"orc","anger",1
"orc","disgust",1
"orc","fear",1
"orc","negative",1
"orchestra","anger",1
"orchestra","joy",1
"orchestra","positive",1
"orchestra","sadness",1
"orchestra","trust",1
"ordained","positive",1
"ordained","trust",1
"ordeal","anger",1
"ordeal","negative",1
"ordeal","surprise",1
"orderly","positive",1
"ordinance","trust",1
"ordination","anticipation",1
"ordination","joy",1
"ordination","positive",1
"ordination","trust",1
"ordnance","fear",1
"ordnance","negative",1
"organ","anticipation",1
"organ","joy",1
"organic","positive",1
"organization","anticipation",1
"organization","joy",1
"organization","positive",1
"organization","surprise",1
"organization","trust",1
"organize","positive",1
"organized","positive",1
"orgasm","anticipation",1
"orgasm","joy",1
"orgasm","positive",1
"originality","positive",1
"originality","surprise",1
"ornamented","positive",1
"ornate","positive",1
"orphan","fear",1
"orphan","negative",1
"orphan","sadness",1
"orthodoxy","trust",1
"ostensibly","negative",1
"oust","anger",1
"oust","negative",1
"oust","sadness",1
"outburst","anger",1
"outburst","fear",1
"outburst","joy",1
"outburst","negative",1
"outburst","positive",1
"outburst","sadness",1
"outburst","surprise",1
"outcast","disgust",1
"outcast","fear",1
"outcast","negative",1
"outcast","sadness",1
"outcome","positive",1
"outcry","anger",1
"outcry","fear",1
"outcry","negative",1
"outcry","surprise",1
"outdo","anticipation",1
"outdo","positive",1
"outhouse","disgust",1
"outhouse","negative",1
"outlandish","negative",1
"outlaw","negative",1
"outpost","fear",1
"outrage","anger",1
"outrage","disgust",1
"outrage","negative",1
"outrageous","surprise",1
"outsider","fear",1
"outstanding","joy",1
"outstanding","negative",1
"outstanding","positive",1
"outward","positive",1
"ovation","negative",1
"ovation","sadness",1
"overbearing","anger",1
"overbearing","negative",1
"overburden","negative",1
"overcast","negative",1
"overdo","negative",1
"overdose","negative",1
"overdue","anticipation",1
"overdue","negative",1
"overdue","sadness",1
"overdue","surprise",1
"overestimate","surprise",1
"overestimated","negative",1
"overflow","negative",1
"overgrown","negative",1
"overjoyed","joy",1
"overjoyed","positive",1
"overload","negative",1
"overload","sadness",1
"overpaid","negative",1
"overpower","negative",1
"overpowering","anger",1
"overpowering","fear",1
"overpowering","negative",1
"overpriced","anger",1
"overpriced","disgust",1
"overpriced","negative",1
"overpriced","sadness",1
"oversight","negative",1
"overt","fear",1
"overthrow","anticipation",1
"overthrow","fear",1
"overthrow","negative",1
